date,ticker,close
2024-08-07,XLF,32.1009
2024-08-08,XLF,32.1268
2024-08-09,XLF,32.1542
2024-08-10,XLF,32.1828
2024-08-11,XLF,32.2124
2024-08-12,XLF,32.2427
2024-08-13,XLF,32.2733
2024-08-14,XLF,32.3039
2024-08-15,XLF,32.3344
2024-08-16,XLF,32.3643
2024-08-17,XLF,32.3934
2024-08-18,XLF,32.4213
2024-08-19,XLF,32.448
2024-08-20,XLF,32.473
2024-08-21,XLF,32.4961
2024-08-22,XLF,32.5171
2024-08-23,XLF,32.5359
2024-08-24,XLF,32.5523
2024-08-25,XLF,32.566
2024-08-26,XLF,32.577
2024-08-27,XLF,32.5851
2024-08-28,XLF,32.5904
2024-08-29,XLF,32.5927
2024-08-30,XLF,32.5921
2024-08-31,XLF,32.5886
2024-09-01,XLF,32.5822
2024-09-02,XLF,32.573
2024-09-03,XLF,32.5611
2024-09-04,XLF,32.5467
2024-09-05,XLF,32.5299
2024-09-06,XLF,32.5109
2024-09-07,XLF,32.4899
2024-09-08,XLF,32.4672
2024-09-09,XLF,32.443
2024-09-10,XLF,32.4176
2024-09-11,XLF,32.3912
2024-09-12,XLF,32.3643
2024-09-13,XLF,32.337
2024-09-14,XLF,32.3097
2024-09-15,XLF,32.2828
2024-09-16,XLF,32.2565
2024-09-17,XLF,32.2311
2024-09-18,XLF,32.2071
2024-09-19,XLF,32.1847
2024-09-20,XLF,32.1642
2024-09-21,XLF,32.1459
2024-09-22,XLF,32.1301
2024-09-23,XLF,32.1171
2024-09-24,XLF,32.107
2024-09-25,XLF,32.1002
2024-09-26,XLF,32.0969
2024-09-27,XLF,32.0972
2024-09-28,XLF,32.1012
2024-09-29,XLF,32.1092
2024-09-30,XLF,32.1212
2024-10-01,XLF,32.1372
2024-10-02,XLF,32.1575
2024-10-03,XLF,32.1819
2024-10-04,XLF,32.2104
2024-10-05,XLF,32.2431
2024-10-06,XLF,32.2799
2024-10-07,XLF,32.3206
2024-10-08,XLF,32.3651
2024-10-09,XLF,32.4133
2024-10-10,XLF,32.4649
2024-10-11,XLF,32.5199
2024-10-12,XLF,32.5779
2024-10-13,XLF,32.6387
2024-10-14,XLF,32.7019
2024-10-15,XLF,32.7674
2024-10-16,XLF,32.8347
2024-10-17,XLF,32.9036
2024-10-18,XLF,32.9736
2024-10-19,XLF,33.0445
2024-10-20,XLF,33.1158
2024-10-21,XLF,33.1872
2024-10-22,XLF,33.2582
2024-10-23,XLF,33.3285
2024-10-24,XLF,33.3978
2024-10-25,XLF,33.4655
2024-10-26,XLF,33.5315
2024-10-27,XLF,33.5952
2024-10-28,XLF,33.6564
2024-10-29,XLF,33.7148
2024-10-30,XLF,33.7699
2024-10-31,XLF,33.8217
2024-11-01,XLF,33.8697
2024-11-02,XLF,33.9137
2024-11-03,XLF,33.9537
2024-11-04,XLF,33.9893
2024-11-05,XLF,34.0204
2024-11-06,XLF,34.0471
2024-11-07,XLF,34.069
2024-11-08,XLF,34.0864
2024-11-09,XLF,34.099
2024-11-10,XLF,34.1071
2024-11-11,XLF,34.1106
2024-11-12,XLF,34.1097
2024-11-13,XLF,34.1045
2024-11-14,XLF,34.0951
2024-11-15,XLF,34.0818
2024-01-01,XLV,40.0268
2024-01-02,XLV,40.0569
2024-01-03,XLV,40.0902
2024-01-04,XLV,40.1266
2024-01-05,XLV,40.166
2024-01-06,XLV,40.2084
2024-01-07,XLV,40.2535
2024-01-08,XLV,40.3012
2024-01-09,XLV,40.3512
2024-01-10,XLV,40.4034
2024-01-11,XLV,40.4574
2024-01-12,XLV,40.5131
2024-01-13,XLV,40.5702
2024-01-14,XLV,40.6283
2024-01-15,XLV,40.6872
2024-01-16,XLV,40.7466
2024-01-17,XLV,40.806
2024-01-18,XLV,40.8653
2024-01-19,XLV,40.924
2024-01-20,XLV,40.9819
2024-01-21,XLV,41.0386
2024-01-22,XLV,41.0937
2024-01-23,XLV,41.147
2024-01-24,XLV,41.1982
2024-01-25,XLV,41.247
2024-01-26,XLV,41.2931
2024-01-27,XLV,41.3361
2024-01-28,XLV,41.376
2024-01-29,XLV,41.4125
2024-01-30,XLV,41.4453
2024-01-31,XLV,41.4744
2024-02-01,XLV,41.4995
2024-02-02,XLV,41.5205
2024-02-03,XLV,41.5375
2024-02-04,XLV,41.5502
2024-02-05,XLV,41.5588
2024-02-06,XLV,41.5631
2024-02-07,XLV,41.5633
2024-02-08,XLV,41.5595
2024-02-09,XLV,41.5516
2024-02-10,XLV,41.5398
2024-02-11,XLV,41.5244
2024-02-12,XLV,41.5054
2024-02-13,XLV,41.4831
2024-02-14,XLV,41.4577
2024-02-15,XLV,41.4294
2024-02-16,XLV,41.3986
2024-02-17,XLV,41.3656
2024-02-18,XLV,41.3305
2024-02-19,XLV,41.2937
2024-02-20,XLV,41.2556
2024-02-21,XLV,41.2165
2024-02-22,XLV,41.1767
2024-02-23,XLV,41.1365
2024-02-24,XLV,41.0962
2024-02-25,XLV,41.0563
2024-02-26,XLV,41.0169
2024-02-27,XLV,40.9785
2024-02-28,XLV,40.9412
2024-02-29,XLV,40.9055
2024-03-01,XLV,40.8715
2024-03-02,XLV,40.8395
2024-03-03,XLV,40.8098
2024-03-04,XLV,40.7825
2024-03-05,XLV,40.7578
2024-03-06,XLV,40.7359
2024-03-07,XLV,40.717
2024-03-08,XLV,40.7011
2024-03-09,XLV,40.6884
2024-03-10,XLV,40.6788
2024-03-11,XLV,40.6725
2024-03-12,XLV,40.6694
2024-03-13,XLV,40.6695
2024-03-14,XLV,40.6728
2024-03-15,XLV,40.6793
2024-03-16,XLV,40.6887
2024-03-17,XLV,40.701
2024-03-18,XLV,40.7161
2024-03-19,XLV,40.7338
2024-03-20,XLV,40.7539
2024-03-21,XLV,40.7762
2024-03-22,XLV,40.8005
2024-03-23,XLV,40.8266
2024-03-24,XLV,40.8542
2024-03-25,XLV,40.883
2024-03-26,XLV,40.9129
2024-03-27,XLV,40.9435
2024-03-28,XLV,40.9745
2024-03-29,XLV,41.0057
2024-03-30,XLV,41.0368
2024-03-31,XLV,41.0676
2024-04-01,XLV,41.0977
2024-04-02,XLV,41.127
2024-04-03,XLV,41.1551
2024-04-04,XLV,41.1818
2024-04-05,XLV,41.207
2024-04-06,XLV,41.2303
2024-04-07,XLV,41.2518
2024-04-08,XLV,41.271
2024-04-09,XLV,41.2881
2024-04-10,XLV,41.3027
2024-04-11,XLV,41.3149
2024-04-12,XLV,41.3245
2024-04-13,XLV,41.3315
2024-04-14,XLV,41.336
2024-04-15,XLV,41.3379
2024-04-16,XLV,41.3372
2024-04-17,XLV,41.3341
2024-04-18,XLV,41.3287
2024-04-19,XLV,41.3209
2024-04-20,XLV,41.3111
2024-04-21,XLV,41.2993
2024-04-22,XLV,41.2858
2024-04-23,XLV,41.2707
2024-04-24,XLV,41.2543
2024-04-25,XLV,41.2368
2024-04-26,XLV,41.2185
2024-04-27,XLV,41.1996
2024-04-28,XLV,41.1805
2024-04-29,XLV,41.1613
2024-04-30,XLV,41.1424
2024-05-01,XLV,41.1241
2024-05-02,XLV,41.1066
2024-05-03,XLV,41.0903
2024-05-04,XLV,41.0754
2024-05-05,XLV,41.0621
2024-05-06,XLV,41.0508
2024-05-07,XLV,41.0417
2024-05-08,XLV,41.0351
2024-05-09,XLV,41.031
2024-05-10,XLV,41.0299
2024-05-11,XLV,41.0317
2024-05-12,XLV,41.0367
2024-05-13,XLV,41.045
2024-05-14,XLV,41.0568
2024-05-15,XLV,41.072
2024-05-16,XLV,41.0908
2024-05-17,XLV,41.1133
2024-05-18,XLV,41.1393
2024-05-19,XLV,41.1689
2024-05-20,XLV,41.2021
2024-05-21,XLV,41.2387
2024-05-22,XLV,41.2787
2024-05-23,XLV,41.3219
2024-05-24,XLV,41.3682
2024-05-25,XLV,41.4175
2024-05-26,XLV,41.4694
2024-05-27,XLV,41.5237
2024-05-28,XLV,41.5803
2024-05-29,XLV,41.6389
2024-05-30,XLV,41.6991
2024-05-31,XLV,41.7608
2024-06-01,XLV,41.8234
2024-06-02,XLV,41.8869
2024-06-03,XLV,41.9507
2024-06-04,XLV,42.0146
2024-06-05,XLV,42.0782
2024-06-06,XLV,42.1412
2024-06-07,XLV,42.2032
2024-06-08,XLV,42.2639
2024-06-09,XLV,42.323
2024-06-10,XLV,42.3801
2024-06-11,XLV,42.435
2024-06-12,XLV,42.4872
2024-06-13,XLV,42.5366
2024-06-14,XLV,42.5829
2024-06-15,XLV,42.6259
2024-06-16,XLV,42.6652
2024-06-17,XLV,42.7008
2024-06-18,XLV,42.7325
2024-06-19,XLV,42.7601
2024-06-20,XLV,42.7836
2024-06-21,XLV,42.8028
2024-06-22,XLV,42.8178
2024-06-23,XLV,42.8285
2024-06-24,XLV,42.8349
2024-06-25,XLV,42.837
2024-06-26,XLV,42.8351
2024-06-27,XLV,42.8291
2024-06-28,XLV,42.8193
2024-06-29,XLV,42.8058
2024-06-30,XLV,42.7887
2024-07-01,XLV,42.7684
2024-07-02,XLV,42.745
2024-07-03,XLV,42.7188
2024-07-04,XLV,42.6902
2024-07-05,XLV,42.6593
2024-07-06,XLV,42.6265
2024-07-07,XLV,42.5922
2024-07-08,XLV,42.5566
2024-07-09,XLV,42.5201
2024-07-10,XLV,42.483
2024-07-11,XLV,42.4456
2024-07-12,XLV,42.4083
2024-07-13,XLV,42.3714
2024-07-14,XLV,42.3353
2024-07-15,XLV,42.3001
2024-07-16,XLV,42.2662
2024-07-17,XLV,42.2339
2024-07-18,XLV,42.2034
2024-07-19,XLV,42.175
2024-07-20,XLV,42.1489
2024-07-21,XLV,42.1253
2024-07-22,XLV,42.1043
2024-07-23,XLV,42.0861
2024-07-24,XLV,42.0709
2024-07-25,XLV,42.0586
2024-07-26,XLV,42.0494
2024-07-27,XLV,42.0434
2024-07-28,XLV,42.0404
2024-07-29,XLV,42.0406
2024-07-30,XLV,42.0439
2024-07-31,XLV,42.0502
2024-08-01,XLV,42.0594
2024-08-02,XLV,42.0714
2024-08-03,XLV,42.086
2024-08-04,XLV,42.1032
2024-08-05,XLV,42.1226
2024-08-06,XLV,42.1442
2024-08-07,XLV,42.1677
2024-08-08,XLV,42.1928
2024-08-09,XLV,42.2194
2024-08-10,XLV,42.2471
2024-08-11,XLV,42.2756
2024-08-12,XLV,42.3048
2024-08-13,XLV,42.3344
2024-08-14,XLV,42.364
2024-08-15,XLV,42.3933
2024-08-16,XLV,42.4222
2024-08-17,XLV,42.4502
2024-08-18,XLV,42.4773
2024-08-19,XLV,42.503
2024-08-20,XLV,42.5273
2024-08-21,XLV,42.5498
2024-08-22,XLV,42.5703
2024-08-23,XLV,42.5887
2024-08-24,XLV,42.6048
2024-08-25,XLV,42.6185
2024-08-26,XLV,42.6296
2024-08-27,XLV,42.6381
2024-08-28,XLV,42.6439
2024-08-29,XLV,42.6469
2024-08-30,XLV,42.6472
2024-08-31,XLV,42.6448
2024-09-01,XLV,42.6397
2024-09-02,XLV,42.6319
2024-09-03,XLV,42.6217
2024-09-04,XLV,42.609
2024-09-05,XLV,42.5942
2024-09-06,XLV,42.5772
2024-09-07,XLV,42.5585
2024-09-08,XLV,42.5381
2024-09-09,XLV,42.5163
2024-09-10,XLV,42.4933
2024-09-11,XLV,42.4695
2024-09-12,XLV,42.4451
2024-09-13,XLV,42.4204
2024-09-14,XLV,42.3957
2024-09-15,XLV,42.3713
2024-09-16,XLV,42.3475
2024-09-17,XLV,42.3246
2024-09-18,XLV,42.3029
2024-09-19,XLV,42.2827
2024-09-20,XLV,42.2643
2024-09-21,XLV,42.248
2024-09-22,XLV,42.234
2024-09-23,XLV,42.2226
2024-09-24,XLV,42.214
2024-09-25,XLV,42.2085
2024-09-26,XLV,42.2062
2024-09-27,XLV,42.2073
2024-09-28,XLV,42.2119
2024-09-29,XLV,42.2202
2024-09-30,XLV,42.2323
2024-10-01,XLV,42.2483
2024-10-02,XLV,42.2681
2024-10-03,XLV,42.2919
2024-10-04,XLV,42.3196
2024-10-05,XLV,42.3511
2024-10-06,XLV,42.3864
2024-10-07,XLV,42.4254
2024-10-08,XLV,42.468
2024-10-09,XLV,42.514
2024-10-10,XLV,42.5633
2024-10-11,XLV,42.6156
2024-10-12,XLV,42.6707
2024-10-13,XLV,42.7284
2024-10-14,XLV,42.7884
2024-10-15,XLV,42.8505
2024-10-16,XLV,42.9142
2024-10-17,XLV,42.9794
2024-10-18,XLV,43.0456
2024-10-19,XLV,43.1125
2024-10-20,XLV,43.1798
2024-10-21,XLV,43.2472
2024-10-22,XLV,43.3142
2024-10-23,XLV,43.3805
2024-10-24,XLV,43.4457
2024-10-25,XLV,43.5095
2024-10-26,XLV,43.5716
2024-10-27,XLV,43.6317
2024-10-28,XLV,43.6893
2024-10-29,XLV,43.7443
2024-10-30,XLV,43.7963
2024-10-31,XLV,43.8451
2024-11-01,XLV,43.8904
2024-11-02,XLV,43.9321
2024-11-03,XLV,43.9699
2024-11-04,XLV,44.0037
2024-11-05,XLV,44.0334
2024-11-06,XLV,44.0589
2024-11-07,XLV,44.0801
2024-11-08,XLV,44.097
2024-11-09,XLV,44.1096
2024-11-10,XLV,44.1179
2024-11-11,XLV,44.1221
2024-11-12,XLV,44.1221
2024-11-13,XLV,44.1181
2024-11-14,XLV,44.1104
2024-11-15,XLV,44.099
2024-01-01,XLI,35.0294
2024-01-02,XLI,35.0622
2024-01-03,XLI,35.0985
2024-01-04,XLI,35.138
2024-01-05,XLI,35.1807
2024-01-06,XLI,35.2265
2024-01-07,XLI,35.2752
2024-01-08,XLI,35.3266
2024-01-09,XLI,35.3805
2024-01-10,XLI,35.4367
2024-01-11,XLI,35.4948
2024-01-12,XLI,35.5548
2024-01-13,XLI,35.6161
2024-01-14,XLI,35.6787
2024-01-15,XLI,35.742
2024-01-16,XLI,35.8058
2024-01-17,XLI,35.8698
2024-01-18,XLI,35.9336
2024-01-19,XLI,35.9969
2024-01-20,XLI,36.0593
2024-01-21,XLI,36.1204
2024-01-22,XLI,36.18
2024-01-23,XLI,36.2376
2024-01-24,XLI,36.293
2024-01-25,XLI,36.3459
2024-01-26,XLI,36.3959
2024-01-27,XLI,36.4428
2024-01-28,XLI,36.4863
2024-01-29,XLI,36.5262
2024-01-30,XLI,36.5622
2024-01-31,XLI,36.5943
2024-02-01,XLI,36.6222
2024-02-02,XLI,36.6458
2024-02-03,XLI,36.6651
2024-02-04,XLI,36.6799
2024-02-05,XLI,36.6903
2024-02-06,XLI,36.6962
2024-02-07,XLI,36.6978
2024-02-08,XLI,36.695
2024-02-09,XLI,36.6879
2024-02-10,XLI,36.6768
2024-02-11,XLI,36.6618
2024-02-12,XLI,36.643
2024-02-13,XLI,36.6206
2024-02-14,XLI,36.5951
2024-02-15,XLI,36.5665
2024-02-16,XLI,36.5352
2024-02-17,XLI,36.5014
2024-02-18,XLI,36.4656
2024-02-19,XLI,36.428
2024-02-20,XLI,36.389
2024-02-21,XLI,36.3489
2024-02-22,XLI,36.308
2024-02-23,XLI,36.2668
2024-02-24,XLI,36.2256
2024-02-25,XLI,36.1846
2024-02-26,XLI,36.1443
2024-02-27,XLI,36.1049
2024-02-28,XLI,36.0669
2024-02-29,XLI,36.0304
2024-03-01,XLI,35.9957
2024-03-02,XLI,35.9632
2024-03-03,XLI,35.9331
2024-03-04,XLI,35.9055
2024-03-05,XLI,35.8808
2024-03-06,XLI,35.859
2024-03-07,XLI,35.8402
2024-03-08,XLI,35.8247
2024-03-09,XLI,35.8126
2024-03-10,XLI,35.8038
2024-03-11,XLI,35.7984
2024-03-12,XLI,35.7964
2024-03-13,XLI,35.7978
2024-03-14,XLI,35.8026
2024-03-15,XLI,35.8107
2024-03-16,XLI,35.822
2024-03-17,XLI,35.8363
2024-03-18,XLI,35.8535
2024-03-19,XLI,35.8735
2024-03-20,XLI,35.896
2024-03-21,XLI,35.9209
2024-03-22,XLI,35.9479
2024-03-23,XLI,35.9767
2024-03-24,XLI,36.0072
2024-03-25,XLI,36.039
2024-03-26,XLI,36.0719
2024-03-27,XLI,36.1055
2024-03-28,XLI,36.1397
2024-03-29,XLI,36.174
2024-03-30,XLI,36.2083
2024-03-31,XLI,36.2421
2024-04-01,XLI,36.2753
2024-04-02,XLI,36.3076
2024-04-03,XLI,36.3387
2024-04-04,XLI,36.3684
2024-04-05,XLI,36.3963
2024-04-06,XLI,36.4224
2024-04-07,XLI,36.4464
2024-04-08,XLI,36.4682
2024-04-09,XLI,36.4875
2024-04-10,XLI,36.5044
2024-04-11,XLI,36.5186
2024-04-12,XLI,36.5301
2024-04-13,XLI,36.5389
2024-04-14,XLI,36.545
2024-04-15,XLI,36.5483
2024-04-16,XLI,36.5489
2024-04-17,XLI,36.5469
2024-04-18,XLI,36.5424
2024-04-19,XLI,36.5355
2024-04-20,XLI,36.5264
2024-04-21,XLI,36.5152
2024-04-22,XLI,36.5022
2024-04-23,XLI,36.4875
2024-04-24,XLI,36.4714
2024-04-25,XLI,36.4542
2024-04-26,XLI,36.4361
2024-04-27,XLI,36.4174
2024-04-28,XLI,36.3983
2024-04-29,XLI,36.3793
2024-04-30,XLI,36.3606
2024-05-01,XLI,36.3425
2024-05-02,XLI,36.3253
2024-05-03,XLI,36.3092
2024-05-04,XLI,36.2947
2024-05-05,XLI,36.282
2024-05-06,XLI,36.2713
2024-05-07,XLI,36.263
2024-05-08,XLI,36.2572
2024-05-09,XLI,36.2543
2024-05-10,XLI,36.2543
2024-05-11,XLI,36.2576
2024-05-12,XLI,36.2642
2024-05-13,XLI,36.2743
2024-05-14,XLI,36.2881
2024-05-15,XLI,36.3056
2024-05-16,XLI,36.3268
2024-05-17,XLI,36.3519
2024-05-18,XLI,36.3809
2024-05-19,XLI,36.4136
2024-05-20,XLI,36.4501
2024-05-21,XLI,36.4903
2024-05-22,XLI,36.5341
2024-05-23,XLI,36.5813
2024-05-24,XLI,36.6318
2024-05-25,XLI,36.6854
2024-05-26,XLI,36.7419
2024-05-27,XLI,36.8011
2024-05-28,XLI,36.8626
2024-05-29,XLI,36.9262
2024-05-30,XLI,36.9917
2024-05-31,XLI,37.0586
2024-06-01,XLI,37.1267
2024-06-02,XLI,37.1956
2024-06-03,XLI,37.2649
2024-06-04,XLI,37.3344
2024-06-05,XLI,37.4035
2024-06-06,XLI,37.4721
2024-06-07,XLI,37.5396
2024-06-08,XLI,37.6058
2024-06-09,XLI,37.6702
2024-06-10,XLI,37.7326
2024-06-11,XLI,37.7925
2024-06-12,XLI,37.8497
2024-06-13,XLI,37.9039
2024-06-14,XLI,37.9548
2024-06-15,XLI,38.0021
2024-06-16,XLI,38.0455
2024-06-17,XLI,38.085
2024-06-18,XLI,38.1203
2024-06-19,XLI,38.1512
2024-06-20,XLI,38.1777
2024-06-21,XLI,38.1997
2024-06-22,XLI,38.2171
2024-06-23,XLI,38.2299
2024-06-24,XLI,38.2381
2024-06-25,XLI,38.2418
2024-06-26,XLI,38.2411
2024-06-27,XLI,38.2361
2024-06-28,XLI,38.227
2024-06-29,XLI,38.2139
2024-06-30,XLI,38.197
2024-07-01,XLI,38.1766
2024-07-02,XLI,38.1529
2024-07-03,XLI,38.1262
2024-07-04,XLI,38.0969
2024-07-05,XLI,38.0652
2024-07-06,XLI,38.0315
2024-07-07,XLI,37.9961
2024-07-08,XLI,37.9594
2024-07-09,XLI,37.9217
2024-07-10,XLI,37.8833
2024-07-11,XLI,37.8447
2024-07-12,XLI,37.8062
2024-07-13,XLI,37.7681
2024-07-14,XLI,37.7307
2024-07-15,XLI,37.6944
2024-07-16,XLI,37.6596
2024-07-17,XLI,37.6264
2024-07-18,XLI,37.5952
2024-07-19,XLI,37.5662
2024-07-20,XLI,37.5396
2024-07-21,XLI,37.5157
2024-07-22,XLI,37.4946
2024-07-23,XLI,37.4766
2024-07-24,XLI,37.4616
2024-07-25,XLI,37.4499
2024-07-26,XLI,37.4414
2024-07-27,XLI,37.4363
2024-07-28,XLI,37.4345
2024-07-29,XLI,37.436
2024-07-30,XLI,37.4409
2024-07-31,XLI,37.4489
2024-08-01,XLI,37.4601
2024-08-02,XLI,37.4743
2024-08-03,XLI,37.4913
2024-08-04,XLI,37.511
2024-08-05,XLI,37.5331
2024-08-06,XLI,37.5575
2024-08-07,XLI,37.584
2024-08-08,XLI,37.6122
2024-08-09,XLI,37.642
2024-08-10,XLI,37.673
2024-08-11,XLI,37.7049
2024-08-12,XLI,37.7375
2024-08-13,XLI,37.7705
2024-08-14,XLI,37.8035
2024-08-15,XLI,37.8363
2024-08-16,XLI,37.8686
2024-08-17,XLI,37.9
2024-08-18,XLI,37.9304
2024-08-19,XLI,37.9593
2024-08-20,XLI,37.9867
2024-08-21,XLI,38.0121
2024-08-22,XLI,38.0355
2024-08-23,XLI,38.0566
2024-08-24,XLI,38.0753
2024-08-25,XLI,38.0913
2024-08-26,XLI,38.1046
2024-08-27,XLI,38.1151
2024-08-28,XLI,38.1227
2024-08-29,XLI,38.1273
2024-08-30,XLI,38.129
2024-08-31,XLI,38.1277
2024-09-01,XLI,38.1236
2024-09-02,XLI,38.1167
2024-09-03,XLI,38.1071
2024-09-04,XLI,38.0949
2024-09-05,XLI,38.0803
2024-09-06,XLI,38.0635
2024-09-07,XLI,38.0448
2024-09-08,XLI,38.0242
2024-09-09,XLI,38.0022
2024-09-10,XLI,37.979
2024-09-11,XLI,37.9548
2024-09-12,XLI,37.93
2024-09-13,XLI,37.9049
2024-09-14,XLI,37.8797
2024-09-15,XLI,37.8549
2024-09-16,XLI,37.8308
2024-09-17,XLI,37.8076
2024-09-18,XLI,37.7857
2024-09-19,XLI,37.7654
2024-09-20,XLI,37.7471
2024-09-21,XLI,37.7309
2024-09-22,XLI,37.7173
2024-09-23,XLI,37.7064
2024-09-24,XLI,37.6986
2024-09-25,XLI,37.694
2024-09-26,XLI,37.6929
2024-09-27,XLI,37.6954
2024-09-28,XLI,37.7018
2024-09-29,XLI,37.7121
2024-09-30,XLI,37.7264
2024-10-01,XLI,37.7448
2024-10-02,XLI,37.7675
2024-10-03,XLI,37.7943
2024-10-04,XLI,37.8253
2024-10-05,XLI,37.8605
2024-10-06,XLI,37.8998
2024-10-07,XLI,37.943
2024-10-08,XLI,37.9901
2024-10-09,XLI,38.0408
2024-10-10,XLI,38.0951
2024-10-11,XLI,38.1526
2024-10-12,XLI,38.2132
2024-10-13,XLI,38.2766
2024-10-14,XLI,38.3425
2024-10-15,XLI,38.4106
2024-10-16,XLI,38.4806
2024-10-17,XLI,38.5521
2024-10-18,XLI,38.6247
2024-10-19,XLI,38.6982
2024-10-20,XLI,38.7721
2024-10-21,XLI,38.846
2024-10-22,XLI,38.9196
2024-10-23,XLI,38.9925
2024-10-24,XLI,39.0643
2024-10-25,XLI,39.1346
2024-10-26,XLI,39.203
2024-10-27,XLI,39.2692
2024-10-28,XLI,39.3329
2024-10-29,XLI,39.3937
2024-10-30,XLI,39.4513
2024-10-31,XLI,39.5055
2024-11-01,XLI,39.5559
2024-11-02,XLI,39.6024
2024-11-03,XLI,39.6448
2024-11-04,XLI,39.6828
2024-11-05,XLI,39.7164
2024-11-06,XLI,39.7454
2024-11-07,XLI,39.7697
2024-11-08,XLI,39.7895
2024-11-09,XLI,39.8045
2024-11-10,XLI,39.815
2024-11-11,XLI,39.8209
2024-11-12,XLI,39.8224
2024-11-13,XLI,39.8195
2024-11-14,XLI,39.8125
2024-11-15,XLI,39.8016
2024-01-01,TLT,90.0801
2024-01-02,TLT,90.1735
2024-01-03,TLT,90.2798
2024-01-04,TLT,90.399
2024-01-05,TLT,90.5304
2024-01-06,TLT,90.6736
2024-01-07,TLT,90.8281
2024-01-08,TLT,90.993
2024-01-09,TLT,91.1675
2024-01-10,TLT,91.3509
2024-01-11,TLT,91.5421
2024-01-12,TLT,91.74
2024-01-13,TLT,91.9436
2024-01-14,TLT,92.1517
2024-01-15,TLT,92.363
2024-01-16,TLT,92.5763
2024-01-17,TLT,92.7902
2024-01-18,TLT,93.0034
2024-01-19,TLT,93.2146
2024-01-20,TLT,93.4224
2024-01-21,TLT,93.6255
2024-01-22,TLT,93.8224
2024-01-23,TLT,94.0119
2024-01-24,TLT,94.1927
2024-01-25,TLT,94.3636
2024-01-26,TLT,94.5235
2024-01-27,TLT,94.6711
2024-01-28,TLT,94.8056
2024-01-29,TLT,94.926
2024-01-30,TLT,95.0315
2024-01-31,TLT,95.1213
2024-02-01,TLT,95.195
2024-02-02,TLT,95.2519
2024-02-03,TLT,95.2917
2024-02-04,TLT,95.3143
2024-02-05,TLT,95.3195
2024-02-06,TLT,95.3074
2024-02-07,TLT,95.2781
2024-02-08,TLT,95.2319
2024-02-09,TLT,95.1693
2024-02-10,TLT,95.0908
2024-02-11,TLT,94.997
2024-02-12,TLT,94.8888
2024-02-13,TLT,94.7671
2024-02-14,TLT,94.6327
2024-02-15,TLT,94.4868
2024-02-16,TLT,94.3305
2024-02-17,TLT,94.165
2024-02-18,TLT,93.9915
2024-02-19,TLT,93.8114
2024-02-20,TLT,93.6259
2024-02-21,TLT,93.4365
2024-02-22,TLT,93.2444
2024-02-23,TLT,93.0511
2024-02-24,TLT,92.8579
2024-02-25,TLT,92.666
2024-02-26,TLT,92.4769
2024-02-27,TLT,92.2916
2024-02-28,TLT,92.1115
2024-02-29,TLT,91.9376
2024-03-01,TLT,91.7711
2024-03-02,TLT,91.6128
2024-03-03,TLT,91.4638
2024-03-04,TLT,91.3247
2024-03-05,TLT,91.1964
2024-03-06,TLT,91.0795
2024-03-07,TLT,90.9745
2024-03-08,TLT,90.8819
2024-03-09,TLT,90.8019
2024-03-10,TLT,90.7348
2024-03-11,TLT,90.6807
2024-03-12,TLT,90.6397
2024-03-13,TLT,90.6116
2024-03-14,TLT,90.5962
2024-03-15,TLT,90.5934
2024-03-16,TLT,90.6026
2024-03-17,TLT,90.6234
2024-03-18,TLT,90.6553
2024-03-19,TLT,90.6975
2024-03-20,TLT,90.7494
2024-03-21,TLT,90.8101
2024-03-22,TLT,90.8789
2024-03-23,TLT,90.9547
2024-03-24,TLT,91.0366
2024-03-25,TLT,91.1235
2024-03-26,TLT,91.2145
2024-03-27,TLT,91.3084
2024-03-28,TLT,91.4041
2024-03-29,TLT,91.5005
2024-03-30,TLT,91.5966
2024-03-31,TLT,91.6912
2024-04-01,TLT,91.7833
2024-04-02,TLT,91.8719
2024-04-03,TLT,91.9559
2024-04-04,TLT,92.0344
2024-04-05,TLT,92.1065
2024-04-06,TLT,92.1714
2024-04-07,TLT,92.2285
2024-04-08,TLT,92.2769
2024-04-09,TLT,92.3163
2024-04-10,TLT,92.346
2024-04-11,TLT,92.3658
2024-04-12,TLT,92.3753
2024-04-13,TLT,92.3745
2024-04-14,TLT,92.3633
2024-04-15,TLT,92.3417
2024-04-16,TLT,92.3099
2024-04-17,TLT,92.2682
2024-04-18,TLT,92.2171
2024-04-19,TLT,92.1569
2024-04-20,TLT,92.0883
2024-04-21,TLT,92.0119
2024-04-22,TLT,91.9286
2024-04-23,TLT,91.8391
2024-04-24,TLT,91.7444
2024-04-25,TLT,91.6454
2024-04-26,TLT,91.5432
2024-04-27,TLT,91.4388
2024-04-28,TLT,91.3333
2024-04-29,TLT,91.2279
2024-04-30,TLT,91.1238
2024-05-01,TLT,91.0219
2024-05-02,TLT,90.9236
2024-05-03,TLT,90.8298
2024-05-04,TLT,90.7417
2024-05-05,TLT,90.6604
2024-05-06,TLT,90.5869
2024-05-07,TLT,90.5222
2024-05-08,TLT,90.4671
2024-05-09,TLT,90.4225
2024-05-10,TLT,90.3892
2024-05-11,TLT,90.3679
2024-05-12,TLT,90.3592
2024-05-13,TLT,90.3636
2024-05-14,TLT,90.3816
2024-05-15,TLT,90.4135
2024-05-16,TLT,90.4595
2024-05-17,TLT,90.5198
